cycle,time_ps,state,lambda_meso,lambda_threo,selected_probability,energy_selected_kj_mol,meso_signed_volume_nm3,threo_signed_volume_nm3,meso_improper_deg,threo_improper_deg,bias_increment
179,6.79,0,0.0,1.0,0.9999999999952829,-156492.77979110047,-0.0024593218789087075,0.002548304093426639,31.73028656173814,37.03218464684885,5.0
180,6.8,0,0.0,1.0,0.999999999736674,-156432.82720550406,-0.002584852103005454,0.0025064977731925307,30.93788822913704,36.46704599926011,5.0
181,6.81,0,0.0,1.0,0.9999999995844049,-156530.3595541972,-0.0024897885036066964,0.0026594486370962052,29.79847336707988,37.97369265044137,5.0
182,6.82,0,0.0,1.0,0.99999959771583,-156452.64094563993,-0.002609093991215041,0.0025190304717915236,31.246087406452638,34.523101979051454,5.0
183,6.83,0,0.0,1.0,0.9999936439358442,-156408.96225729896,-0.00251057039116836,0.0024022261453720854,31.39710604979079,33.56373646994346,5.0
184,6.84,1,0.1,0.9,0.07268403967204197,-156320.385170501,-0.00252528217986994,0.0024424430988014265,34.65165129816677,35.168565697308004,5.0
185,6.85,0,0.0,1.0,0.7763837211088209,-156513.78397425378,-0.0024777121872685496,0.0025894594857049876,34.868557429833665,37.11035482779637,5.0
186,6.86,1,0.1,0.9,0.9977278919890139,-156310.27104723864,-0.0022526448794900687,0.0025545269644222913,34.578103332663275,36.26251648340019,5.0
187,6.87,1,0.1,0.9,0.9998560707644539,-156254.2653683394,-0.002196161692027992,0.002598586145094881,26.855501151795735,35.747270161094406,5.0
188,6.88,2,0.2,0.8,0.6285693617570647,-156305.15550647493,-0.0023641063136642334,0.0021338961895660384,28.764162258151792,33.19232977823711,5.0
189,6.89,1,0.1,0.9,0.9889706339634727,-156289.46534365325,-0.00252954540379896,0.0023228672009303116,27.51587006724149,33.453631298925885,5.0
190,6.9,2,0.2,0.8,0.6286088107092387,-156311.52578669746,-0.002306020592628822,0.0025890610418339514,29.830149407892964,39.177252408104266,5.0
191,6.91,4,0.4,0.6,0.19193358047544784,-156211.00837633063,-0.0022381096400555913,0.002595979852223816,30.14805698648257,37.21422797480864,5.0
192,6.92,7,0.7000000000000001,0.29999999999999993,0.11293684601530002,-156330.93442857542,-0.002619562457090831,0.002434801170416508,33.480903313726216,35.39510879653136,5.0
193,6.93,6,0.6000000000000001,0.3999999999999999,0.974040707834605,-156232.95519442981,-0.0024341722732335648,0.0024362021642411,27.87488599418958,33.3432213903288,5.0
194,6.94,5,0.5,0.5,0.8486745077542536,-156210.3931217868,-0.0023994370518245424,0.002392802574277678,29.35115307756914,30.458789636272837,5.0
195,6.95,7,0.7000000000000001,0.29999999999999993,0.33093453094223957,-156384.756782066,-0.0023947729578060453,0.002497483573096771,31.685063315643998,31.23683556634747,5.0
196,6.96,8,0.8,0.19999999999999996,0.8600521336188205,-156450.56987042679,-0.0022950896581738784,0.002477384562714758,32.358988287597676,35.93324499957427,5.0
197,6.97,9,0.9,0.09999999999999998,0.9884646390752955,-156499.06130490953,-0.0025526675985051515,0.002610282507270124,30.00540289924349,36.87652268900941,5.0
198,6.98,9,0.9,0.09999999999999998,0.7822857674972088,-156350.96793382298,-0.0024544950230546473,0.002441257808661816,29.125046486996588,36.4123290269532,5.0
199,6.99,8,0.8,0.19999999999999996,0.6669832091043708,-156495.2558974689,-0.0022435517812707073,0.002310005704909911,29.056649195078947,33.54746868138051,5.0
200,7.0,9,0.9,0.09999999999999998,0.9926268834985116,-156467.64973212266,-0.002393093689088434,0.0024445395610543067,30.915710507554937,28.764518829148088,5.0
201,7.01,9,0.9,0.09999999999999998,0.8354754400019292,-156556.15474635738,-0.0021443443856727796,0.0025946602414023785,30.75961467369591,33.488811273227824,5.0
202,7.02,8,0.8,0.19999999999999996,0.8966634204703058,-156285.03876745937,-0.002485685969795311,0.0022177101072418668,30.409980954728596,28.12217192229151,5.0
203,7.03,9,0.9,0.09999999999999998,0.27334467664004336,-156639.62145536908,-0.0023958852843743695,0.0022759331500468317,30.39106394831632,32.753998944370146,5.0
204,7.04,7,0.7000000000000001,0.29999999999999993,0.7923791807335753,-156230.92074253992,-0.0025146909953982165,0.002573690964412068,31.577645546940506,32.73546371434777,5.0
205,7.05,8,0.8,0.19999999999999996,0.5688536567991266,-156358.79025568266,-0.0024921657188943674,0.002693395831791228,33.16855239433844,33.59615375750897,5.0
206,7.06,7,0.7000000000000001,0.29999999999999993,0.04421907515400489,-156317.03564862124,-0.0021361227120829914,0.0023705754624741256,28.925172101983378,29.932765561412868,5.0
207,7.07,6,0.6000000000000001,0.3999999999999999,0.9983599510538554,-156388.35197616115,-0.00242729169012194,0.002324169347594008,30.640656355284204,31.01346796219221,5.0
208,7.08,5,0.5,0.5,0.5837586123214629,-156138.49634175928,-0.0026052573598263147,0.0026413346389703215,29.59885857952224,34.69311898426861,5.0
209,7.09,3,0.30000000000000004,0.7,0.9008071225095765,-156134.3762804292,-0.0022683791377607026,0.0021320905746216963,30.448896778391664,35.09528580131687,5.0
210,7.1,3,0.30000000000000004,0.7,0.19661000000967774,-156129.55481019907,-0.0024063006222769757,0.002455769382203452,28.311958319667042,35.83763016220368,5.0
211,7.11,2,0.2,0.8,0.26360886154620344,-156264.438639628,-0.002435644036165603,0.0025630786837648445,32.35167680194298,37.10167489080352,5.0
212,7.12,4,0.4,0.6,0.8697814975285981,-156188.83256399143,-0.0021005627361375926,0.0026369178102035153,25.948048387137707,35.88903367231463,5.0
213,7.13,1,0.1,0.9,0.9892091938467199,-156324.36011114033,-0.002527069210363349,0.0024420485755235004,31.77262287525298,35.83216472480558,5.0
214,7.14,0,0.0,1.0,0.4307507106271033,-156564.90792749944,-0.002700032982795611,0.0021567390455055012,33.69854998458815,30.24174672595714,5.0
215,7.15,0,0.0,1.0,0.133332389988329,-156466.97644299947,-0.0022975510367419317,0.002467606550423327,31.295462027798788,37.555733787968414,5.0
216,7.16,1,0.1,0.9,0.930766405347404,-156240.3570674666,-0.0023950304344392123,0.0028128264387547713,30.49027286958919,37.260895410923425,5.0
217,7.17,1,0.1,0.9,0.8103224353383357,-156328.3000318826,-0.0023435595937861767,0.0027406117918697976,29.227820593454,40.46485680445556,5.0
218,7.18,2,0.2,0.8,0.45332086184129444,-156222.35936145214,-0.002549253645522,0.002292348438466366,30.444701504032807,35.956506875762976,5.0
219,7.19,2,0.2,0.8,0.5641879886120164,-156179.5764545884,-0.0022494523209853207,0.0020877180124124826,27.130997060706676,33.32948823157159,5.0
220,7.2,3,0.30000000000000004,0.7,0.9677909741010903,-156252.78284264082,-0.002319677098519601,0.002186802570783868,33.106384792344834,32.328160038817174,5.0
221,7.21,4,0.4,0.6,0.8399301142820504,-156276.1759246452,-0.0023631055955173085,0.002810082666802764,31.407867357011476,35.95555481019134,5.0
222,7.22,6,0.6000000000000001,0.3999999999999999,0.8957472799101587,-156351.91790295584,-0.0022047791994028293,0.0028232233274174305,29.070756997758163,38.87617738389611,5.0
223,7.23,5,0.5,0.5,0.5211652648172344,-156093.98515113795,-0.0025818760288121496,0.0024378501182211213,29.01269141382389,33.48900767137863,5.0
224,7.24,6,0.6000000000000001,0.3999999999999999,0.9369014253040727,-156379.93417287804,-0.0026814421268373484,0.002254228155824544,30.61621900800546,33.71244267461861,5.0
225,7.25,6,0.6000000000000001,0.3999999999999999,0.15685264632090978,-156262.49569209493,-0.0024121783520281376,0.00226015294284634,31.144470549724787,28.75249075337062,5.0
226,7.26,7,0.7000000000000001,0.29999999999999993,0.9800304674835009,-156251.5066348012,-0.0023642852730452217,0.0026448008907267537,34.20104630978775,32.74014889622141,5.0
227,7.27,8,0.8,0.19999999999999996,0.6815388915627677,-156519.7120045361,-0.002383701934049174,0.0027438368737962115,30.568037648572,32.44381494592545,5.0
228,7.28,7,0.7000000000000001,0.29999999999999993,0.775858747594139,-156209.738333106,-0.0024337987104351582,0.0024442209208032166,30.057534144460497,36.55029774099471,5.0
229,7.29,5,0.5,0.5,0.9559597897413469,-156327.31348403223,-0.0028267355637033057,0.0023863357927469964,32.149158400679816,33.15340890260198,5.0
230,7.3,4,0.4,0.6,0.7903620041489007,-156278.3410507878,-0.002004122837878837,0.002406410336615871,27.53400369513769,35.962392230037636,5.0
231,7.31,2,0.2,0.8,0.0040361661073018106,-156220.3953592686,-0.001997726633569027,0.0025815241982967817,27.553229338919767,35.26786948062682,5.0
232,7.32,1,0.1,0.9,0.7950173685752935,-156329.9217277949,-0.0023788189673340007,0.0025921913518622726,29.895536104814912,36.76759481228022,5.0
233,7.33,0,0.0,1.0,0.9170929349374203,-156554.04353248468,-0.0026150959414098563,0.0021887702585685997,32.17920199098423,35.66560048596694,5.0
234,7.34,0,0.0,1.0,0.9956356596751456,-156478.9162233947,-0.0027688341718749452,0.0022651208768486126,33.75679480643116,33.53433380986955,5.0
235,7.35,1,0.1,0.9,0.6662504709902116,-156270.43269084216,-0.002236586395620701,0.002819499846062102,29.6415483071649,37.10753711964184,5.0
236,7.36,3,0.30000000000000004,0.7,0.8992157125055523,-156322.1267209604,-0.0020168813575823894,0.0027071488348321413,28.668809294756514,40.81875015932745,5.0
237,7.37,4,0.4,0.6,0.3623771299542928,-156287.91103574453,-0.0025526095334338756,0.002308443389363375,31.089923526422265,33.67043910465702,5.0
238,7.38,5,0.5,0.5,0.9438219101123061,-156274.70887476223,-0.002579798018434424,0.002125096507816173,30.95585948638649,31.80317770437662,5.0
239,7.39,7,0.7000000000000001,0.29999999999999993,0.11776996321714034,-156290.0807842636,-0.0023124117571687963,0.002401745812903564,28.005970314805094,31.81304455701936,5.0
240,7.4,8,0.8,0.19999999999999996,0.5651059458634209,-156607.45010280854,-0.002409033942351811,0.002872309841487343,30.532864622938114,34.30700515724156,5.0
241,7.41,6,0.6000000000000001,0.3999999999999999,0.7030710640484297,-156387.80345954068,-0.002346530674334075,0.002520260408952582,34.83278084128753,35.41651958920592,5.0
242,7.42,6,0.6000000000000001,0.3999999999999999,0.6825234451442729,-156295.38553483848,-0.002534135568457832,0.0022126573840246634,32.71729822217795,30.72716426193298,5.0
243,7.43,5,0.5,0.5,0.9765218451157939,-156191.56692835267,-0.0023926344584943005,0.0025420963127315032,28.04982663405632,37.5405758912149,5.0
244,7.44,4,0.4,0.6,0.24410327631304982,-156360.83392483968,-0.0023994026721663965,0.002411838361058739,27.013790509888384,32.309881103177865,5.0
245,7.45,3,0.30000000000000004,0.7,0.9806984129450751,-156269.8518554765,-0.002373175749142745,0.0022961192916281068,31.32910984836139,31.414328523999064,5.0
246,7.46,2,0.2,0.8,0.8895544994539963,-156292.97788759365,-0.0024596389240921883,0.0025957385646462245,34.0992130483926,33.02794799853912,5.0
247,7.47,3,0.30000000000000004,0.7,0.9758609690131548,-156284.68930453094,-0.0023522262380272934,0.002809238320372798,32.24583711955275,40.152696769548214,5.0
248,7.48,2,0.2,0.8,0.5304858117554221,-156358.09796632774,-0.002379726703253609,0.0022976815669125553,28.695172809095677,34.42560285419153,5.0
249,7.49,0,0.0,1.0,0.7436414202425309,-156595.86756658225,-0.002334681218057045,0.0021621392273946326,27.192735085724454,33.31751307187219,5.0
250,7.5,1,0.1,0.9,0.14122288717474138,-156281.85978887998,-0.0021604973151590707,0.0024846653445196637,25.84682213937301,36.07567002782974,5.0
251,7.51,0,0.0,1.0,0.2524918834817169,-156578.82175995025,-0.0024445559178897193,0.0028553782916138715,30.994472319972704,40.25512229208739,5.0
252,7.52,0,0.0,1.0,0.3883529589548811,-156502.643763042,-0.0028025392296337436,0.0023424137594778797,38.61633951916025,36.77926886764869,5.0
253,7.53,1,0.1,0.9,0.4757895754123522,-156347.84863544488,-0.0023106936456274057,0.0022568500803729153,30.809856690873193,31.72976071079981,5.0
254,7.54,0,0.0,1.0,0.8264522346462198,-156515.37880684005,-0.0021792833053031328,0.0025959530781825718,28.682367463890927,34.170302726793224,5.0
255,7.55,1,0.1,0.9,0.8152180492286653,-156309.81274559218,-0.0024231240798139294,0.00253865791167064,28.48181428402212,35.361281300972486,5.0
256,7.56,2,0.2,0.8,0.798675189188868,-156325.18561697364,-0.0025137235527415078,0.002411686218889594,32.29341139560757,40.10586862054612,5.0
257,7.57,3,0.30000000000000004,0.7,0.9806821606456136,-156151.67912539566,-0.002435614869930432,0.002542302341869423,30.06597916700259,38.32760595059923,5.0
258,7.58,5,0.5,0.5,0.8276765854597491,-156333.04961126327,-0.0022886171400809665,0.002436990239171198,31.79155960196119,35.566353877476665,5.0
259,7.59,4,0.4,0.6,0.8863044698603645,-156344.68653937543,-0.0023347607964317126,0.0024248299895458267,27.943264400659835,29.959211321293633,5.0
260,7.6,5,0.5,0.5,0.3121492028394243,-156303.4307969128,-0.0023894141951478986,0.00241064365485638,29.95943702754957,32.0148805895607,5.0
261,7.61,7,0.7000000000000001,0.29999999999999993,0.3694876951093706,-156500.0350325855,-0.0027741041799791977,0.002570093184715839,33.70243631227843,34.96664973263116,5.0
262,7.62,9,0.9,0.09999999999999998,0.991205123689696,-156478.66748474338,-0.002420659717683598,0.0024599488162336276,32.16196590778354,36.93189767139852,5.0
263,7.63,9,0.9,0.09999999999999998,0.7992576747497235,-156629.984105046,-0.002175643573685347,0.002555159517736723,28.471473259466794,33.915875236151834,5.0
264,7.64,10,1.0,0.0,0.9965718228830357,-156872.38537222068,-0.0023323952974800884,0.002512551616137025,28.46093288464413,29.349965481795845,5.0
265,7.65,10,1.0,0.0,0.9935621152658387,-156900.59853212917,-0.0023681652294156746,0.0021657568984925963,30.64171923488734,25.429018225741167,5.0
266,7.66,10,1.0,0.0,0.9998304029951306,-156698.39898775873,-0.0025887819505620068,0.002300835764119428,34.512430118278374,28.11962874078978,5.0
267,7.67,10,1.0,0.0,0.9986504377229899,-156904.73385049505,-0.0025173242939112057,0.0027118173750511334,31.67853399060375,32.23446093836483,5.0
268,7.68,10,1.0,0.0,0.4469973135432674,-156929.67883581985,-0.0021251321042765137,0.0026025399049096933,27.910426586439833,36.77950188493874,5.0
269,7.69,10,1.0,0.0,0.20601549231432106,-156774.04220048984,-0.0024391939138858018,0.0021937260739048727,30.553551644639942,30.3202039139551,5.0
270,7.7,9,0.9,0.09999999999999998,0.9321292014944393,-156629.39814056567,-0.0021168496504247254,0.0024704577353409423,28.190512039770663,35.00048697081503,5.0
271,7.71,9,0.9,0.09999999999999998,0.88422840168841,-156635.80405189694,-0.002396920261758234,0.0027459933416727335,30.237815634662365,35.679563166853875,5.0
272,7.72,9,0.9,0.09999999999999998,0.96839292203421,-156609.490952149,-0.0026306094920932,0.0024121479730958946,32.438322015237155,32.32921673085253,5.0
273,7.73,8,0.8,0.19999999999999996,0.9999792861282871,-156455.12289930665,-0.0023821956579669606,0.002069112202768615,33.849001791803126,30.398802529717535,5.0
274,7.74,8,0.8,0.19999999999999996,0.9995489085145653,-156583.3381202837,-0.002457344197730311,0.0029174079041157193,30.937243160595518,35.87732938955754,5.0
275,7.75,8,0.8,0.19999999999999996,0.9052258163969017,-156447.5129947199,-0.0022408620701179914,0.0029124193003307558,30.335170917093173,37.17209891853593,5.0
276,7.76,9,0.9,0.09999999999999998,0.8192480371407037,-156657.95150400352,-0.002505042621152779,0.00236579323896577,33.4529443183002,30.812050305586066,5.0
277,7.77,7,0.7000000000000001,0.29999999999999993,0.9258248122735854,-156364.04361224076,-0.0027681405850482556,0.002305100537150807,34.67197446358863,30.16834211880361,5.0
278,7.78,6,0.6000000000000001,0.3999999999999999,0.996282274254382,-156334.26681887772,-0.002472838981902803,0.0026794512497929257,29.63801646925102,30.865288184447866,5.0
279,7.79,6,0.6000000000000001,0.3999999999999999,0.9816122488835559,-156413.42521700243,-0.0022259337400998567,0.002716365962977615,30.200678080023998,30.384559516571382,5.0
280,7.8,5,0.5,0.5,0.11261625251549572,-156233.4286122738,-0.0025010797050950087,0.0025419643720955144,33.46531595326064,30.58677200274786,5.0
281,7.81,4,0.4,0.6,0.9905244524665523,-156404.19888537755,-0.0027914195905260532,0.0027279264111802135,34.84928635351106,32.941123659361054,5.0
282,7.82,3,0.30000000000000004,0.7,0.9942872496888379,-156313.8743996021,-0.0022620708302099057,0.0025748820509610016,28.734118504892592,31.371367577730066,5.0
283,7.83,3,0.30000000000000004,0.7,0.893041295082166,-156320.5004095526,-0.0024667409934162727,0.0027405782580273283,31.651920609407437,29.975988302154228,5.0
284,7.84,4,0.4,0.6,0.9560535502519087,-156262.29993038945,-0.00232780480413389,0.002928790071276173,31.049883541018946,29.38345179292116,5.0
285,7.85,2,0.2,0.8,0.9428181985399453,-156387.90453911223,-0.0023054438714171714,0.002469823967648342,32.32258586682865,27.271021263028484,5.0
286,7.86,2,0.2,0.8,0.7414603261282542,-156369.86830649147,-0.002923888010622133,0.0028403619383012384,36.713578674633276,30.934260743413123,5.0
287,7.87,3,0.30000000000000004,0.7,0.9470510511923038,-156439.69278951205,-0.0024707523284996217,0.002717580722850316,31.61317888990053,31.931428386342837,5.0
288,7.88,4,0.4,0.6,0.9364824246765088,-156367.59811163947,-0.002184623501480193,0.0025934411172116936,28.412357589591867,29.956697426194122,5.0
289,7.89,3,0.30000000000000004,0.7,0.15162995090532125,-156341.03613870955,-0.0027282427109943633,0.002544360885790752,33.36535625914973,26.86339381858422,5.0
290,7.9,5,0.5,0.5,0.8375280812095424,-156422.97460869362,-0.002567250268720282,0.0026529470115441455,34.59833172828283,28.677152823354955,5.0
291,7.91,6,0.6000000000000001,0.3999999999999999,0.9693223728994581,-156415.11422975804,-0.0024077837700511237,0.0029024157797768735,33.3339275296081,30.048370321411863,5.0
292,7.92,7,0.7000000000000001,0.29999999999999993,0.29478827274262914,-156361.71442042076,-0.0026185394848781134,0.002719558332142949,35.44294448995323,29.877846990142633,5.0
293,7.93,6,0.6000000000000001,0.3999999999999999,0.7911382523771923,-156515.38159854035,-0.002568960004980931,0.002466355300907176,32.05348052839364,28.029550937601524,5.0
294,7.94,7,0.7000000000000001,0.29999999999999993,0.753235389014987,-156421.77251463497,-0.0023129509087404607,0.0023112561063657728,30.946091277749847,27.201392810556822,5.0
295,7.95,5,0.5,0.5,0.8813502379065301,-156295.78791614782,-0.0023774017098654936,0.0028091547375312803,31.341131510443528,32.78397789803734,5.0
296,7.96,4,0.4,0.6,0.8791676410738092,-156316.72751295232,-0.0024311191630754575,0.002672965785271421,31.132926235062165,31.886671980968384,5.0
297,7.97,2,0.2,0.8,0.9904016009915366,-156367.63085449056,-0.0024309039176376827,0.002627201527334406,32.18004627307458,31.734838120318443,5.0
298,7.98,3,0.30000000000000004,0.7,0.8254737549058302,-156384.86002117777,-0.0025276075342236127,0.002877385705652681,30.942122884137312,30.183255695287556,5.0
